ORIG_AMT,ORIG_TRM,NUM_BO,DTI,PROP_TYP,reperformance_flag,Loan.Age,FicoBkt,LAST_VAL,MLTV,Default_bin
169,180,1,15,SF,0,11,620,237.2734004,70,0
83,180,2,20,SF,1,33,840,122.9237987,60,0
67,360,2,20,SF,0,7,740,93.99057778,75,0
43,180,2,35,SF,1,13,780,50.22359163,85,0
109,360,1,40,SF,0,11,780,122.347793,90,0
228,360,2,30,SF,0,5,700,312.0713113,75,0
235,360,2,25,SF,1,12,660,275.6748183,85,0
91,180,1,35,SF,1,26,780,136.9727061,65,0
73,240,1,40,SF,0,36,660,122.3575103,55,0
170,360,1,65,CO,0,5,780,228.0179473,75,0
38,360,1,25,SF,0,71,780,82.28326173,45,0
67,360,2,35,SF,0,25,780,82.75090287,85,0
134,360,2,45,SF,0,34,700,189.5648393,70,0
96,360,2,55,SF,0,18,700,149.0680452,65,0
78,360,1,40,SF,0,27,620,110.8405715,75,1
82,360,1,50,CO,0,26,740,107.7267315,75,0
182,360,2,25,SF,0,8,740,247.1778809,75,0
180,360,1,25,SF,0,23,740,219.8456822,85,0
146,180,1,25,SF,0,7,700,204.9817541,70,0
139,360,2,20,CO,0,7,840,193.7020301,75,0
128,360,2,45,SF,0,20,840,202.3248145,65,0
82,360,2,25,SF,0,28,700,106.4785142,80,0
119,360,2,35,SF,0,18,700,132.7574393,90,0
168,360,2,20,CO,0,11,740,230.7147389,75,0
50,360,2,55,SF,0,20,620,81.42358793,65,0
44,180,2,15,SF,0,28,660,80.00633835,50,0
53,360,2,25,SF,0,101,740,85.92780052,60,0
61,360,1,15,SF,0,20,780,73.34507639,85,0
250,360,1,30,SF,0,20,740,966.4863456,30,0
55,360,2,45,SF,0,7,780,292.2030421,20,0
78,360,2,25,SF,0,12,700,102.9005691,75,0
120,360,2,35,SF,0,29,660,169.836471,70,0
67,360,1,25,SF,0,27,780,110.9014853,60,0
168,360,1,40,SF,0,6,660,220.948,80,0
253,360,2,25,SF,0,23,780,406.201842,65,0
100,180,2,25,SF,0,14,840,133.2929558,80,0
221,180,1,30,SF,0,11,780,291.5516126,75,0
209,360,2,60,SF,0,55,700,398.2644385,55,0
131,360,2,40,SF,0,34,780,184.8475631,70,0
183,360,2,25,SF,0,11,740,217.0072504,85,0
155,360,2,50,SF,1,11,620,174.9721586,90,0
63,180,2,20,SF,0,32,780,114.3721625,50,0
134,360,1,50,SF,0,17,780,185.634768,75,0
50,360,1,20,SF,1,194,740,99.41234033,40,0
75,360,1,45,SF,0,10,740,125.3649438,60,0
20,180,1,35,SF,1,24,840,31.36498087,55,0
82,180,1,35,SF,1,180,780,132.6284532,5,0
97,360,1,40,SF,0,13,660,157.1382783,65,0
220,360,2,45,SF,0,5,660,305.2139691,75,0
197,360,2,35,SF,0,12,620,287.6166003,70,0
208,360,2,35,SF,0,9,840,318.8419028,65,0
201,360,2,40,SF,1,18,660,268.659487,75,0
100,360,1,40,SF,1,51,660,366.8528361,30,0
50,360,1,30,SF,1,23,620,130.4653905,40,0
153,360,1,50,SF,0,7,660,175.3513854,90,0
54,360,1,45,SF,0,29,780,79.97022502,70,0
130,360,2,15,SF,1,26,780,266.2779946,50,0
100,360,1,45,SF,0,19,840,143.5298894,70,0
138,360,2,30,SF,0,15,740,162.2498515,85,0
110,360,1,40,SF,0,2,780,170.1980392,65,0
85,300,1,35,SF,0,31,780,167.2295433,50,0
77,360,1,35,SF,1,22,740,128.0391489,60,0
129,360,2,45,SF,0,10,700,178.9663728,75,0
33,360,1,25,CO,0,60,780,69.89113827,45,0
184,360,2,40,SF,0,3,840,358.5046914,55,0
170,360,2,20,SF,0,33,780,252.9714231,65,0
100,360,1,50,SF,0,23,780,140.2502948,75,0
110,360,1,30,SF,0,11,660,252.7019168,45,0
148,360,2,25,SF,0,50,740,507.0686285,30,0
143,360,2,25,SF,0,26,780,209.6050274,70,0
145,360,2,35,SF,1,36,780,229.6346633,65,0
148,360,2,40,SF,0,14,740,229.9299204,65,0
144,360,1,60,SF,0,7,740,189.384,80,0
40,240,1,25,SF,0,38,700,104.6090356,40,0
253,360,1,50,SF,0,3,660,492.6260554,55,0
82,360,2,25,SF,0,32,780,134.1199374,65,0
30,180,1,45,SF,1,60,620,113.8685198,25,0
119,180,2,25,SF,0,21,740,159.3301519,70,0
189,180,2,50,SF,0,20,660,303.4472258,60,0
133,360,1,25,SF,0,28,840,194.9473332,70,0
167,360,1,30,SF,0,13,660,232.817058,75,0
61,360,1,20,CO,0,31,700,92.00858517,65,0
230,180,2,60,SF,0,29,740,494.2730212,45,0
68,360,2,45,SF,0,10,700,90.56337553,80,0
59,360,1,35,SF,1,8,700,108.8075363,55,0
38,120,1,20,SF,1,49,700,67.94626597,40,0
109,360,2,45,SF,0,19,740,149.5314347,75,0
148,180,2,30,SF,0,14,660,213.2343216,70,0
150,360,2,25,SF,0,6,740,477.3191022,35,0
42,360,1,35,SF,0,26,700,65.24378103,65,0
98,360,2,65,CO,0,6,740,190.7717822,55,0
253,360,2,35,SF,0,4,660,494.6995097,55,0
253,360,2,30,SF,0,6,780,408.9489944,65,0
106,360,1,15,SF,0,12,780,138.9531372,75,0
89,360,1,40,SF,0,28,700,125.7635898,70,0
68,360,1,50,SF,0,26,660,77.58636585,90,0
85,360,2,25,SF,0,4,660,148.9870664,60,0
192,360,1,25,SF,0,26,780,277.3635442,70,0
19,180,1,15,SF,0,23,740,21.69611122,80,0
72,180,2,30,SF,0,23,840,126.6591167,55,0
29,180,1,45,SF,1,29,660,49.85846777,55,0
115,360,1,45,SF,0,25,780,357.1137578,30,0
57,360,1,30,SF,0,22,840,88.79925965,65,0
208,360,2,45,SF,0,15,740,321.6466558,65,0
171,360,2,40,SF,0,21,780,282.0593751,50,0
80,360,1,30,SF,0,13,840,120.2196807,70,0
58,360,1,30,SF,0,27,660,119.4001857,50,0
70,360,1,30,SF,0,16,700,105.3704542,70,0
150,360,2,55,SF,0,26,660,181.8137385,85,0
165,180,2,30,SF,0,33,740,273.0607175,55,0
58,360,1,25,SF,0,26,740,102.8920448,55,0
89,240,1,40,SF,1,25,740,146.8028327,60,0
135,360,2,30,SF,0,23,780,199.1242802,70,0
74,180,2,35,SF,0,32,780,108.4669372,60,0
71,360,2,35,SF,0,13,740,78.87654963,90,0
152,360,1,20,SF,0,50,700,188.9394641,80,0
81,360,2,35,SF,0,24,780,95.66546426,85,0
87,360,2,20,SF,0,14,780,102.0210771,85,0
101,360,2,45,SF,0,10,780,119.1483749,85,0
75,360,1,40,SF,0,41,780,107.0393907,70,0
223,360,2,50,SF,0,19,780,346.2450782,65,0
120,180,2,50,SF,0,8,740,197.4983773,60,0
60,360,1,20,SF,0,24,840,66.936524,90,0
150,360,2,30,SF,0,4,700,277.1022271,55,0
81,360,1,40,SF,0,25,700,122.8137717,65,0
150,360,1,20,SF,0,21,780,204.5404559,75,0
160,360,2,40,SF,0,12,780,376.6912889,45,0
67,360,2,15,SF,0,24,740,77.80130336,85,0
78,360,1,40,SF,1,14,780,86.36834958,90,0
75,360,2,25,SF,0,14,780,125.4596522,60,0
89,360,2,65,SF,1,13,700,96.53594502,95,0
162,360,2,45,SF,1,14,700,211.9638976,80,0
64,360,2,35,SF,0,38,700,87.86901515,75,1
142,360,2,45,SF,0,33,660,279.0902125,50,0
109,360,2,25,CO,0,13,780,161.7038859,70,0
90,360,1,20,SF,1,20,740,152.3356317,60,0
71,360,1,50,SF,1,156,700,77.93458561,75,0
129,360,1,40,SF,0,4,780,222.6811668,60,0
240,360,2,20,SF,0,3,780,664.5052632,40,0
220,360,1,40,SF,0,122,740,450.8807244,10,0
51,180,2,20,SF,1,14,840,178.4221764,25,0
86,360,2,45,SF,0,34,700,126.7704525,70,0
20,360,1,30,SF,1,79,660,39.17071539,50,0
72,360,2,30,SF,1,14,780,79.74063158,90,0
191,180,2,45,SF,1,10,740,394.0342484,50,0
190,180,2,45,SF,0,11,700,259.7503754,75,0
116,360,2,25,SF,0,24,700,142.2520368,80,0
165,360,2,45,SF,0,12,700,220.3869883,75,0
101,360,1,25,SF,0,28,740,177.7962306,60,0
152,360,2,30,SF,0,18,840,208.5208997,75,0
118,360,2,50,SF,0,7,700,162.6481428,75,0
44,360,1,40,SF,0,24,700,49.12132463,90,0
208,360,1,45,SF,0,1,660,284.6966348,75,0
75,180,2,45,SF,0,5,780,105.4862507,75,0
196,360,2,20,SF,1,28,780,276.5658196,70,0
138,360,2,30,SF,0,11,660,156.260549,90,0
46,360,1,35,SF,0,27,740,63.66117081,75,0
124,360,1,50,SF,1,13,700,161.910298,80,0
253,360,2,35,SF,0,10,780,337.5877531,75,0
70,240,1,60,SF,0,5,660,210.4266667,35,0
31,180,2,30,SF,0,89,780,107.6578042,5,0
126,360,2,25,SF,0,20,740,174.2072573,75,0
72,360,1,65,SF,0,17,840,87.5138498,85,0
60,180,2,20,SF,0,121,780,162.5679977,5,0
155,360,1,35,SF,0,57,740,349.2925589,45,0
121,360,1,45,SF,0,56,700,250.3386432,50,0
30,360,2,30,SF,0,21,780,131.6974103,25,0
131,360,1,35,SF,0,24,780,152.8242238,85,0
103,360,1,35,CO,0,16,660,133.467682,80,0
62,360,1,30,SF,0,20,740,96.08277824,45,0
214,360,2,35,SF,0,14,740,293.00313,75,0
188,360,1,30,SF,0,22,740,326.0555712,60,0
242,360,2,35,SF,0,13,740,471.3753018,55,0
135,360,1,30,SF,0,11,780,185.3957723,75,0
162,360,1,30,SF,1,26,660,220.9036923,75,0
65,360,1,45,SF,0,24,700,138.5334089,50,0
95,360,2,50,SF,0,26,700,114.2259386,85,0
145,360,1,35,SF,0,5,780,190.6991667,80,0
99,360,2,30,SF,0,13,700,127.5337866,80,0
192,360,1,20,SF,0,14,780,269.2805661,75,0
132,360,2,35,SF,1,21,700,206.2531277,65,0
71,360,2,25,SF,0,43,700,86.63615392,80,0
132,180,2,45,SF,0,12,740,182.9598627,70,0
63,360,2,30,SF,0,11,780,73.58340169,85,0
139,360,2,55,SF,1,65,700,261.8689918,55,0
104,360,2,40,SF,0,14,780,136.7498868,80,0
97,360,1,55,CO,0,16,780,114.870163,85,0
108,360,2,40,SF,0,15,700,172.6653081,65,0
76,180,1,25,SF,1,34,700,166.7417586,40,0
98,360,1,40,SF,0,8,780,146.0507114,70,0
74,360,1,55,SF,0,38,740,90.38253763,80,0
100,360,2,60,SF,0,14,620,186.2005687,55,0
203,360,1,55,SF,1,20,620,249.4819981,80,0
220,240,2,45,SF,0,12,660,388.5437944,60,0
67,360,2,25,SF,0,23,780,97.79938462,70,0
125,360,1,45,SF,0,24,780,179.2014527,70,0
242,360,2,30,SF,0,16,780,374.223513,65,0
164,360,2,40,SF,0,25,780,193.6930387,85,0
160,360,1,60,SF,0,11,740,300.6095238,55,0
106,360,1,25,SF,0,26,780,123.4149993,85,0
208,360,2,30,SF,0,27,740,407.4266751,50,0
152,360,2,40,SF,0,24,660,173.5688897,90,0
113,360,1,40,SF,0,3,620,196.4024404,60,0
121,360,1,35,SF,0,7,780,131.2454983,95,0
80,360,1,50,SF,0,8,740,300.0291499,30,0
20,360,2,45,SF,0,61,780,404.3120446,5,0
107,360,2,60,SF,0,75,700,200.6710689,20,0
153,360,2,40,SF,0,25,740,181.1869581,85,0
113,360,1,45,CO,0,24,780,142.8392447,80,0
70,360,2,55,SF,0,25,740,120.7149558,20,0
230,360,1,25,SF,0,2,780,287.5,80,0
74,360,1,65,SF,0,4,740,87.55184974,85,0
35,360,2,30,SF,1,22,620,97.58685197,40,0
145,360,1,25,SF,0,19,780,204.2815666,70,0
200,360,2,30,SF,0,15,700,727.7073661,30,0
135,360,2,30,SF,0,2,780,199.9660709,70,0
70,360,1,50,SF,0,7,660,96.82026538,75,0
96,360,1,40,SF,1,22,740,132.6216178,75,0
96,360,1,30,SF,0,99,620,187.2261268,5,0
40,240,1,40,SF,0,30,740,90.13036642,45,0
29,360,1,30,CO,1,35,740,74.61464323,40,0
101,360,2,45,SF,0,35,740,120.0135243,85,0
55,360,1,30,SF,0,134,840,91.45270785,55,0
253,180,2,60,SF,0,21,740,455.1836724,55,0
140,360,2,50,SF,0,25,700,206.8765574,70,0
125,360,1,45,SF,0,30,780,225.7190301,55,0
145,180,1,20,SF,0,9,840,207.6848089,70,0
153,360,2,35,SF,0,13,840,178.8626667,85,0
149,360,2,35,SF,0,13,700,175.9781257,85,0
124,360,1,55,SF,0,8,740,173.8766705,75,0
166,360,2,40,SF,0,20,740,218.1803095,75,0
36,360,1,40,SF,0,29,740,50.59873651,70,0
133,360,2,20,SF,0,10,780,177.2796312,80,0
145,360,1,45,SF,0,23,780,204.1161554,70,0
87,360,2,25,SF,1,30,660,116.8295928,75,0
59,180,1,40,SF,0,22,780,104.4849882,55,0
144,360,2,40,SF,0,4,740,183.9472516,80,0
82,360,1,35,SF,0,23,740,100.6081607,80,0
94,360,2,50,SF,0,65,700,156.2094006,60,0
52,360,1,50,SF,0,29,740,152.7393732,35,0
168,360,2,30,SF,0,12,780,230.7147389,75,0
133,180,1,30,SF,0,25,840,214.1188266,60,0
127,360,1,20,SF,0,21,700,146.7155361,90,0
84,360,1,35,SF,0,17,620,91.16528827,95,1
164,360,2,50,SF,0,30,780,204.5242402,80,0
114,360,2,35,SF,0,23,780,201.4709822,55,0
117,360,1,50,SF,0,9,740,168.3040232,70,0
103,360,1,40,SF,1,26,780,138.3154949,75,0
106,360,1,25,SF,1,15,740,123.6592956,85,0
120,360,1,45,SF,0,7,740,184.9781631,65,0
70,360,1,45,SF,0,105,780,129.4513092,45,0
65,360,2,20,SF,0,39,740,196.8119418,35,0
246,360,2,35,SF,1,39,660,541.5784657,45,0
80,360,1,25,CO,0,16,700,110.4119831,75,0
63,240,1,25,SF,1,58,620,120.1932096,50,0
198,180,2,30,CO,0,22,660,268.3775638,70,0
70,360,2,30,CO,1,35,700,96.87569471,75,0
135,360,1,20,SF,0,14,780,179.9454904,75,0
260,360,1,40,SF,1,40,660,403.536911,65,0
76,360,1,40,SF,0,8,700,83.4925845,95,0
225,360,2,25,SF,0,6,700,282.0504812,80,0
137,360,1,15,SF,0,13,740,180.8009725,75,0
68,360,1,60,SF,0,5,700,102.1157411,70,0
200,360,1,50,SF,0,4,840,547.4935285,40,0
128,360,2,40,SF,0,14,660,199.7957543,65,0
150,360,2,30,SF,0,22,740,212.2460761,70,0
131,360,1,30,SF,0,9,780,146.2591306,90,0
180,360,2,20,SF,0,37,780,428.4074877,45,0
170,180,2,35,SF,1,129,740,226.2335386,35,0
230,360,2,25,SF,0,12,620,268.7051211,85,0
175,360,2,40,SF,0,26,660,221.8325351,80,0
133,360,2,40,SF,0,9,740,154.3778983,90,0
222,360,2,30,SF,0,10,780,338.7875925,70,0
86,360,1,30,CO,0,29,620,111.5564882,80,0
150,180,2,20,SF,0,30,780,295.3090035,45,0
227,360,2,40,SF,1,12,700,261.6442757,90,0
99,360,2,30,SF,0,33,740,131.6029588,75,0
76,360,2,35,SF,0,46,700,102.5624799,75,0
144,360,2,55,SF,0,14,740,199.7957543,55,0
162,360,1,60,CO,0,31,780,208.0226581,80,0
66,360,1,20,SF,0,36,840,118.615948,55,0
96,360,1,40,SF,0,26,780,140.6999599,70,0
58,360,1,30,CO,0,46,660,74.39033433,80,0
175,360,1,35,CO,0,17,620,281.1596642,65,0
180,240,2,45,CO,0,18,660,313.6316254,60,0
60,180,1,35,SF,0,55,840,189.2333991,30,0
125,360,1,60,SF,1,24,780,337.8863633,40,0
25,360,2,25,SF,0,4,660,52.83017739,50,0
74,360,1,60,SF,0,49,740,96.89716579,70,0
50,360,2,30,SF,0,167,660,85.35649819,50,0
50,360,1,20,SF,0,12,840,78.49471537,65,0
119,360,2,45,SF,0,28,740,148.404784,80,0
120,360,2,50,SF,0,16,740,332.4663718,40,0
200,180,2,40,SF,0,11,840,305.2140473,65,0
70,360,1,15,SF,1,26,780,159.2702099,45,0
39,360,1,50,CO,0,97,780,63.78652405,55,0
113,360,2,30,SF,0,23,740,144.0985532,80,0
149,300,2,30,SF,1,12,780,182.5579908,85,0
35,120,2,35,SF,0,15,780,180.4107845,15,0
112,360,1,40,SF,0,43,700,167.658696,65,0
43,120,2,45,SF,0,56,660,86.04350241,35,0
100,360,2,30,SF,0,12,700,116.9394951,90,0
148,360,1,40,SF,0,21,740,231.7609789,65,0
232,360,2,40,SF,0,24,700,270.6505337,85,0
165,180,2,45,SF,0,22,780,250.8846154,60,0
91,360,2,30,SF,0,23,700,101.7161477,90,0
141,360,2,35,SF,0,11,740,164.7621676,90,0
114,360,1,30,SF,1,42,780,196.776114,60,0
250,360,2,35,SF,0,9,780,513.8282308,50,0
124,360,2,30,SF,0,34,740,151.7068988,80,0
156,180,1,30,SF,1,32,700,220.5312028,65,0
200,360,2,30,SF,0,9,740,326.8618081,65,0
100,300,2,50,SF,0,47,660,348.6748673,30,0
146,360,2,25,SF,0,30,780,206.0133146,70,0
100,360,2,35,SF,0,24,780,191.0976631,55,0
55,360,1,45,SF,0,38,620,79.89862811,70,0
176,360,2,25,SF,0,28,740,241.5103527,75,0
101,360,2,50,SF,0,16,840,137.4185687,75,0
35,360,1,30,SF,1,23,740,43.95602862,80,0
100,180,2,25,SF,0,19,660,146.5624583,65,0
119,360,2,30,SF,0,5,740,133.2917994,90,0
113,360,1,35,SF,0,25,780,133.4592279,85,0
253,360,1,50,SF,0,24,780,361.494872,70,0
80,360,2,45,SF,0,29,660,134.2420341,60,0
52,360,1,20,SF,0,12,780,147.9825305,35,0
40,360,1,15,SF,0,103,700,87.83278634,45,0
79,180,2,35,SF,0,30,780,114.2542898,65,0
100,360,2,30,SF,0,44,840,200.7277847,15,0
98,360,2,30,SF,0,137,660,126.5196837,45,0
115,360,2,40,SF,0,25,660,170.1330561,65,0
46,360,1,45,SF,0,68,660,205.2513491,25,0
75,360,1,30,SF,0,11,740,110.595645,70,0
142,360,2,15,SF,1,8,740,166.3179365,90,0
84,360,1,35,SF,0,10,780,115.3573694,75,0
25,360,2,40,SF,0,11,780,152.0815357,20,0
87,360,1,45,SF,0,1,620,91.57894737,95,0
253,360,2,55,SF,0,32,660,430.3447146,60,0
136,360,1,45,SF,0,30,660,189.3859739,75,1
253,360,2,20,SF,0,2,780,516.3265306,50,0
52,180,2,40,SF,0,73,620,102.0534983,40,0
75,360,2,35,SF,0,36,740,118.77655,65,0
154,360,1,45,SF,0,34,700,403.5670678,40,0
161,360,2,45,SF,0,13,740,178.3089123,90,0
149,360,1,25,SF,0,14,780,173.8502241,85,0
229,180,2,35,SF,0,27,780,270.5744966,80,0
225,360,2,60,SF,0,21,740,256.9276328,90,0
84,360,1,45,SF,0,28,840,117.5266049,70,0
220,180,2,35,SF,0,27,740,292.5855231,70,0
128,360,1,50,SF,0,12,660,180.7201069,75,0
55,360,2,50,SF,0,22,700,85.39676818,65,0
118,360,2,25,SF,0,16,780,177.6244799,70,0
105,360,2,40,SF,1,37,700,220.1538478,50,0
51,360,1,35,SF,0,209,620,85.55883862,45,1
135,360,1,35,SF,0,16,780,204.2387488,70,0
67,240,1,45,SF,1,44,700,193.9703059,35,0
115,180,2,50,SF,0,6,660,336.3713146,35,0
56,360,1,30,SF,0,27,840,82.60585446,70,1
197,360,1,50,SF,0,5,700,267.5772785,75,0
253,360,2,60,SF,0,3,700,380.5801159,70,0
63,360,1,25,CO,0,29,840,105.7156019,60,0
52,360,2,15,SF,1,21,780,76.2124783,70,0
192,360,2,30,SF,0,18,780,296.9046054,65,0
224,360,2,30,SF,0,13,620,306.596376,75,0
253,360,2,60,SF,0,12,780,341.9158013,75,0
40,120,2,20,SF,0,21,780,144.2853962,25,0
203,360,2,25,SF,0,26,780,290.0365742,70,0
53,180,2,20,SF,0,36,780,119.6570485,40,0
107,360,2,50,SF,0,14,740,124.1987603,90,0
147,360,2,40,SF,0,9,660,251.5048397,60,0
129,360,1,30,SF,0,3,660,176.5666629,75,0
90,180,1,40,CO,0,56,780,140.9122933,55,0
84,360,1,35,CO,0,57,840,107.8066804,75,0
160,360,2,30,SF,0,6,620,210.8255533,80,0
123,360,2,35,SF,0,20,740,142.3211522,90,0
172,360,2,55,SF,0,24,740,256.137634,70,0
80,360,1,35,SF,0,19,780,160.4299155,50,0
85,360,1,30,SF,0,19,780,98.35201574,85,0
98,360,2,60,SF,0,14,700,108.5044844,75,0
100,120,1,50,SF,0,59,840,293.4822689,20,0
165,360,2,40,SF,0,3,700,222.3674227,75,0
95,360,2,15,SF,0,15,700,139.8456923,70,0
31,180,1,15,SF,1,110,700,42.8963069,35,0
56,180,1,30,SF,0,5,780,76.21481782,75,0
140,360,1,65,SF,0,26,700,193.1439292,75,0
83,360,2,25,SF,0,13,780,112.3043687,75,0
253,360,2,25,SF,0,13,780,340.287087,75,0
60,180,2,35,SF,0,45,780,214.0842375,25,0
150,360,1,45,SF,0,10,740,221.9737957,70,0
100,360,2,60,SF,0,26,700,288.3883391,35,0
172,240,2,40,CO,1,7,740,237.0803438,75,0
100,360,1,55,CO,0,25,700,182.4596609,55,0
65,360,2,40,SF,0,7,740,122.3541158,55,0
75,360,2,35,SF,0,22,780,157.518687,50,0
79,360,2,40,CO,1,32,660,111.6328494,70,0
253,180,2,50,SF,0,16,840,386.2176373,15,0
56,360,2,45,SF,0,23,740,84.29636333,65,0
167,360,2,60,CO,0,35,780,249.0935522,70,0
93,360,1,35,SF,1,68,660,134.9087551,65,0
131,360,2,45,SF,0,20,700,151.3364979,90,0
55,180,2,45,CO,1,22,740,189.6690637,30,0
168,360,1,35,SF,0,13,780,229.947282,75,0
73,360,1,50,CO,0,9,660,126.8794526,60,0
231,360,1,30,SF,0,8,740,260.7649589,90,0
145,360,2,25,SF,0,18,660,203.5301237,75,0
85,360,1,30,SF,0,25,840,159.106511,55,0
124,360,1,45,SF,0,33,840,179.1306223,70,0
140,360,2,20,SF,0,17,780,226.4922445,65,0
123,360,2,40,SF,1,48,700,173.8932365,70,0
102,360,2,35,SF,0,23,740,144.2584442,70,0
122,360,2,30,SF,0,26,780,207.0221004,60,0
39,240,1,30,SF,0,16,740,46.06114946,85,0
190,360,2,35,SF,0,11,780,281.3962401,70,0
155,180,1,45,SF,1,24,700,450.3838147,35,0
107,360,2,45,SF,0,53,700,175.0286957,60,0
131,360,1,40,SF,0,24,780,151.5778125,90,0
26,180,1,15,SF,0,12,700,35.1970923,75,0
119,360,1,40,SF,0,30,780,146.2834751,80,0
200,360,2,55,SF,0,5,740,268.2564086,75,0
56,360,2,60,SF,0,53,660,93.66926047,55,0
123,360,1,40,SF,0,12,740,169.5193959,75,0
140,360,2,40,SF,0,15,740,211.9486991,70,0
161,360,2,20,SF,1,57,660,247.1749595,65,0
152,360,1,45,SF,0,31,660,279.6936218,55,0
56,360,1,45,SF,1,89,700,103.8780003,50,0
62,120,2,35,SF,0,24,840,158.0325637,35,0
40,360,2,30,SF,0,32,740,57.07053447,70,0
129,360,1,25,SF,0,10,740,141.9795169,95,0
250,360,2,40,SF,0,25,740,405.4296962,65,0
88,180,2,45,SF,0,16,620,127.7130988,70,0
113,360,1,60,SF,0,44,780,221.1323094,50,0
253,360,2,60,SF,1,21,700,407.318552,65,0
47,180,1,40,SF,0,28,840,76.91518437,60,0
44,360,1,15,SF,0,42,780,138.3848493,35,0
96,360,2,35,CO,1,36,740,183.5812284,55,0
184,360,1,45,SF,0,20,780,253.846307,75,0
250,360,2,45,SF,0,5,660,385.3711731,65,0
112,360,1,60,SF,0,18,740,155.157418,75,0
139,360,2,45,SF,0,40,740,239.9287705,60,0
74,360,1,40,SF,0,26,700,104.9761392,70,0
105,360,1,55,SF,0,23,700,297.5485014,35,0
75,360,2,35,SF,0,32,780,139.0563515,55,0
73,360,1,30,CO,0,22,660,119.1337832,65,0
77,360,2,15,SF,0,13,840,104.8432767,70,0
104,360,2,25,SF,0,19,740,175.4962707,60,0
48,360,2,25,SF,0,34,660,82.35494848,55,0
88,360,2,40,SF,0,33,740,107.0906045,85,0
38,360,2,15,SF,0,9,780,83.2723014,45,0
33,180,2,30,SF,0,37,780,91.98066429,35,0
102,360,2,40,SF,1,26,620,206.2010584,50,0
214,360,2,40,SF,1,18,620,265.1002708,80,0
150,360,2,40,SF,0,10,700,196.1052967,80,0
151,360,2,45,SF,0,24,740,172.2873712,90,0
35,360,1,50,SF,0,47,700,70.21640445,50,0
117,360,2,50,SF,0,26,700,136.6408138,85,0
158,360,1,40,SF,0,13,840,190.7404405,85,0
148,360,1,50,SF,0,12,740,169.6209479,90,0
244,360,1,55,SF,0,4,660,361.0773744,70,0
148,360,2,25,SF,0,34,780,207.0706849,70,0
65,360,1,20,SF,0,22,780,73.36082474,90,0
184,360,2,65,SF,0,19,780,257.8587738,75,0
66,360,1,35,CO,0,23,740,99.34928535,65,0
107,180,2,20,SF,0,24,700,171.9090518,60,0
179,360,2,30,SF,1,31,660,217.2713702,85,0
42,360,2,15,SF,0,28,740,59.03185927,75,1
118,360,2,20,SF,0,4,780,248.3034667,50,0
107,360,2,35,SF,0,2,780,118.2746491,95,0
136,360,2,25,SF,0,3,780,179.3266262,80,0
202,180,2,25,SF,0,23,780,436.6361144,45,0
162,360,2,60,SF,0,9,780,279.9486856,60,0
87,360,1,25,SF,1,4,780,152.5593333,60,0
86,360,2,45,SF,0,23,740,98.43798542,90,0
244,360,2,50,SF,0,16,620,370.9515712,70,0
88,360,1,50,SF,1,95,740,147.4918329,60,0
116,360,1,30,CO,0,29,660,188.3385843,65,0
323,360,2,45,SF,0,13,780,441.7081475,75,0
184,180,2,25,SF,0,51,780,435.418194,35,0
109,360,2,50,SF,0,27,740,169.6696355,65,0
253,360,1,30,CO,0,5,780,350.5343173,75,0
73,360,1,60,SF,1,43,660,112.429362,65,0
109,180,1,35,CO,0,39,780,142.5368068,70,0
101,360,2,15,SF,0,16,700,166.596473,65,0
59,360,1,30,SF,0,50,740,103.0861963,55,0
160,360,2,50,SF,0,22,660,202.8183178,80,0
127,360,1,35,SF,0,18,780,166.2366171,75,0
121,360,1,40,SF,0,24,780,147.484801,85,0
204,360,2,65,SF,0,13,700,308.6274427,70,0
225,360,1,20,SF,0,6,780,375.7619048,60,0
76,360,1,35,SF,0,11,840,95.34366722,80,0
178,360,2,35,SF,0,16,780,245.56871,75,0
128,360,2,40,SF,0,6,740,149.6367407,90,0
175,180,2,40,SF,0,23,780,291.3688083,15,0
194,360,1,45,SF,0,202,740,398.2968525,10,1
175,360,2,40,SF,1,52,620,243.675973,70,0
54,360,1,45,SF,0,13,740,63.17930779,85,0
186,360,2,60,SF,0,2,700,206.6666667,90,0
181,360,2,35,SF,0,14,620,202.2852555,90,0
87,360,2,40,SF,0,2,700,95.7536277,95,0
189,360,2,25,SF,0,6,700,233.0724855,85,0
100,360,1,15,SF,0,4,780,128.6735254,80,0
112,360,1,25,SF,0,14,780,153.8098259,75,0
66,360,1,45,SF,1,28,780,97.04490896,70,0
138,360,2,30,SF,0,14,780,190.7984246,75,0
148,360,1,25,SF,0,8,660,235.7090344,65,0
62,180,1,30,SF,0,25,740,84.00435567,60,0
70,360,2,50,SF,1,201,660,125.7266764,55,1
45,360,2,45,SF,0,33,840,92.93679284,50,0
148,360,1,25,SF,1,60,740,350.2315232,45,0
85,360,1,20,SF,0,28,840,100.1479841,85,0
183,360,2,55,SF,0,22,700,253.5984421,75,0
45,360,1,20,SF,1,46,660,75.74842904,60,0
110,360,2,55,SF,0,41,740,241.9732199,5,0
119,300,2,25,SF,0,4,700,165.5054107,75,0
122,360,1,45,SF,0,21,740,166.3595708,75,0
128,360,1,40,SF,1,24,840,148.7555287,85,0
155,360,2,35,SF,0,5,660,179.2520528,90,0
138,360,2,25,SF,0,8,700,176.5266391,80,0
110,360,1,50,SF,0,22,780,176.6802897,65,0
